_id,latitude,longitude,elevation,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,soil_moisture,soil_cec,avg_temperature,min_temperature,avg_humidity,min_humidity,avg_wind_speed,total_rainfall,traditional_crop[0],traditional_crop[1],traditional_crop[2],recommended_crop[0],recommended_crop[1],recommended_crop[2]
67e015c28a14755879d99cbf,22.7,84.6,588,6.4,183,238.0,332,386,332,30.73,20.13,83.05,45.51,14.9,1781.8,Black-eyed Pea (Vigna unguiculata - another variety),Costus speciosus (Crepe Ginger),Cocoa,Areca Palm,Salak,Cinnamon
67e015c48a14755879d99cc0,22.7,85.9,179,6.3,232,198.0,238,415,238,32.39,21.27,86.29,44.68,13.23,1677.6,Hyacinth Bean,Tomato,Papaya,Telfairia occidentalis (Fluted Pumpkin),Hibiscus sabdariffa (Roselle - another variety),Areca Nut
67e015c48a14755879d99cc1,22.7,85.1,394,6.5,194,237.0,304,386,304,30.94,19.33,87.72,44.63,12.6,1817.9,Marjoram,Finger Millet (Eleusine coracana - another variety),Sesame,Cinnamon,Kaempferia galanga (Kencur/Sand Ginger),Coconut
67e015c58a14755879d99cc2,22.7,86.8,137,5.9,155,180.0,179,407,179,32.22,22.1,87.72,46.79,14.27,1800.6,Sterculia monosperma (Chinese Chestnut),Parwal (Pointed Gourd - another variety),Spiny Gourd,Persicaria odorata (Vietnamese Coriander),Burmese Grape,Valor Papdi (Luffa acutangula)
67e015cc8a14755879d99cc5,22.7,86.9,87,6.0,165,194.0,163,374,163,32.37,22.08,89.28,47.98,13.96,1955.5,Tinda (Indian Squash),Basella,Kabocha Squash,Mangosteen (Garcinia mangostana - adaptability considerations),Areca Palm,Opo Squash
67e015d18a14755879d99cc9,22.7,86.0,172,6.4,219,233.0,247,414,247,32.45,21.45,86.42,44.32,13.39,1683.7,Inocarpus fagifer (Tahitian Chestnut),French Bean (Phaseolus vulgaris - adaptable),Snake Gourd (Trichosanthes cucumerina - another variety),Nutmeg,Egusi Melon,Sponge Gourd (Luffa aegyptiaca)
67e015d28a14755879d99cca,22.7,87.5,20,6.4,137,192.0,188,378,188,31.84,22.2,92.29,52.27,14.4,1960.2,Arhar,Chrysophyllum albidum (African Star Apple),Cupua̤u,Duku,Duku (Lansium domesticum - another variety),Abiu
67e015d68a14755879d99ccf,22.7,87.0,64,6.1,188,214.0,199,385,199,32.31,22.22,90.19,48.3,14.1,1993.6,Piper sarmentosum (Wild Betel),Pili Nut (Canarium ovatum - another variety),Callaloo,Dolichos Bean (Lablab purpureus - another variety),Jute,Monkey Jackfruit
67e015d98a14755879d99cd2,22.8,84.1,784,6.3,257,322.0,326,383,326,28.79,18.59,80.73,44.7,14.45,1833.2,Ginger (Zingiber officinale - another variety),Magnolia champaca (Champak),Hemp,Salak,Mussaenda,Jute (Corchorus capsularis - another variety)
67e015e18a14755879d99cdb,22.8,85.1,444,6.5,187,206.0,317,409,317,30.85,19.57,85.81,44.93,13.18,1737.0,Hyacinth Bean,Turban Squash,Cotton,Water Spinach,Kepel Apple,Sterculia monosperma (Chinese Chestnut)
67e015e28a14755879d99cde,22.8,85.3,488,6.6,245,321.0,299,367,299,30.74,20.44,83.46,45.03,14.0,1728.5,Soybean,Snake Gourd (Trichosanthes cucumerina - another variety),Sweet Potato,Coconut,Basella,Sword Bean
67e016e48a14755879d99d85,23.2,85.3,602,6.5,166,216.0,251,400,251,30.03,19.89,81.82,43.79,16.27,1527.6,Pear,Tuberose (Polianthes tuberosa),Pumpkin,Orange,Moth Bean,Maize
67e016e48a14755879d99d86,23.2,85.5,514,6.5,185,230.0,264,395,264,30.34,19.9,81.69,43.84,14.9,1756.7,Taro,Eggplant,Chestnut,Yautia,Arugula,Mangosteen (Garcinia mangostana - adaptability considerations)
67e016e58a14755879d99d87,23.2,85.7,200,6.4,163,177.0,247,411,247,31.96,21.01,81.9,43.79,13.83,1843.2,Malabar Spinach,Air Potato,Calabaza,Jute,Barringtonia procera (Cutnut),Turmeric
67e016e98a14755879d99d88,23.2,85.9,208,6.4,166,193.0,263,407,263,32.28,21.39,83.62,43.4,14.55,1631.6,Drumstick,Anise,Flax,Cacao,Ginger (Zingiber officinale - another variety),Dacryodes edulis (Safou)
67e016ed8a14755879d99d89,23.2,85.8,232,6.5,225,279.0,278,404,278,31.91,20.33,83.89,42.54,14.11,1788.3,Sesame,Geocarpa Groundnut,Kaempferia galanga (Kencur/Sand Ginger),Burmese Grape,Solanum macrocarpon (African Eggplant),Soursop
67e016ee8a14755879d99d8a,23.2,86.1,550,6.5,240,317.0,252,378,252,29.87,20.09,82.8,45.84,13.66,1758.5,Potato,Groundnut,Finger Millet,Opo Squash,Imbe,Pili Nut (Canarium ovatum - another variety)
67e016f08a14755879d99d8b,23.2,86.4,256,6.3,188,179.0,237,414,237,31.43,20.95,84.89,45.72,14.63,1551.9,Pumpkin (Cucurbita pepo - another variety),Moth Bean,Passion Fruit,Carambola (Starfruit),Betel Vine,Curry Leaf
67e016fa8a14755879d99d8e,23.2,86.8,150,6.2,143,168.0,159,410,159,31.99,21.62,86.54,46.67,14.73,1666.3,Sapodilla (Manilkara zapota),Green Gram (Vigna radiata - another variety),Dragon Fruit,Jute,Inocarpus fagifer (Tahitian Chestnut),Imbe
67e017038a14755879d99d8f,23.2,86.5,240,6.3,178,182.0,251,414,251,31.53,21.21,85.22,46.1,14.9,1617.0,Orange,Coconut,Arrowroot,Dacryodes edulis (Safou),Air Potato,Bacuri
67e017058a14755879d99d91,23.2,86.6,185,6.2,147,186.0,180,417,180,31.86,21.68,85.05,46.51,15.07,1604.6,Egusi Melon,Moth Bean,Mangosteen (Garcinia mangostana - adaptability considerations),Papaya,Kokum,Piper sarmentosum (Wild Betel)
67e0170b8a14755879d99d93,23.2,87.3,68,6.1,123,204.0,136,407,136,31.99,21.87,89.99,49.01,13.97,1806.2,Lotus (Nelumbo nucifera),Kaempferia galanga (Kencur/Sand Ginger),Rambutan (Nephelium lappaceum - adaptability considerations),Imbe,Mesta,Coconut
67e0170e8a14755879d99d94,23.2,85.2,652,6.4,189,274.0,261,380,261,29.78,19.44,82.09,43.2,16.42,1511.3,Coriander,Mussaenda,Hibiscus sabdariffa (Roselle - another variety),Gnetum africanum (Eru/Afang),Kaempferia galanga (Kencur/Sand Ginger),Pistachio
67e0170f8a14755879d99d95,23.2,86.9,129,6.1,142,212.0,166,416,166,31.9,21.61,87.56,47.49,14.31,1695.4,Gnetum africanum (Eru/Afang),Spider Lily,Tatsoi,Sword Bean,Marama Bean,Kaempferia galanga (Kencur/Sand Ginger)
67e017128a14755879d99d96,23.2,86.2,465,6.5,196,335.0,227,410,227,30.96,21.08,83.48,47.41,13.7,1729.6,Karela (Bitter Gourd - another variety),Tigernut,Coconut,Luffa Gourd,Cupua̤u,Mangosteen (Garcinia mangostana - adaptability considerations)
67e017138a14755879d99d98,23.2,87.2,68,6.4,109,192.0,131,369,131,32.1,21.76,89.73,48.76,13.93,1805.5,Yam,Soybean,Mammee Apple,Ricebean,Polygonum minus (Kesum),Yautia
67e017168a14755879d99d99,23.2,87.4,63,6.1,133,212.0,142,386,142,31.95,21.89,90.23,49.56,13.84,1943.0,Persicaria odorata (Vietnamese Coriander),Macadamia Nut,Brazil Nut,Dacryodes edulis (Safou),Rice,Calla Lily
67e017178a14755879d99d9c,23.3,83.7,817,6.7,231,226.0,371,397,371,28.73,17.73,84.44,43.77,13.9,1418.5,Eucalyptus,Foxtail Millet (Setaria italica - another variety),Dolichos Bean (Lablab purpureus - another variety),Kenaf (Hibiscus cannabinus - another variety),Soursop,Avocado
67e0171f8a14755879d99d9f,23.3,84.0,868,6.7,160,154.0,379,397,379,28.43,18.24,82.47,43.87,14.6,1533.9,Safflower,Amaranth (Amaranthus - another variety),Lablab purpureus (Hyacinth Bean - another variety),Magnolia champaca (Champak),Pistachio,Spiny Gourd
67e0171f8a14755879d99da0,23.3,83.9,919,6.8,218,329.0,363,381,363,27.86,17.82,82.36,43.94,14.83,1465.0,Ramphal (Annona reticulata),Lobia (Cowpea - another variety),Calabaza,Potato,Mesta,Turmeric
67e0171f8a14755879d99da1,23.3,84.1,772,6.7,171,212.0,345,402,345,28.91,17.51,86.88,44.49,13.68,1366.3,Blackberry,Kodo Millet (Paspalum scrobiculatum - another variety),Jerusalem Artichoke,Passion Fruit,Kidney Bean,Dragon Fruit
67e017218a14755879d99da2,23.3,84.3,1047,6.5,228,336.0,352,372,352,27.19,16.95,82.5,44.31,13.64,1594.2,Kangni (Setaria italica - another variety),Ajwain (Trachyspermum ammi),Guava,Coffee,Mesta,Potato
67e017248a14755879d99da3,23.3,84.4,881,6.0,254,361.0,352,394,352,28.26,17.61,83.49,44.45,13.32,1605.4,Taro,Arecanut,Malabar Spinach,Canarium ovatum (Pili Nut),Taro,African Yam Bean
67e017278a14755879d99da4,23.3,84.5,657,6.6,185,286.0,366,392,366,29.67,18.35,84.8,43.78,13.64,1579.8,Yautia,Curry Leaf,Tomato,Gnetum africanum (Eru/Afang),Kenaf (Hibiscus cannabinus - another variety),Betel Nut
67e017278a14755879d99da5,23.3,84.2,898,6.6,225,328.0,361,372,361,27.9,17.28,84.44,44.77,13.89,1580.5,Indian Jujube (Ziziphus mauritiana),Safflower,Bambara Groundnut,African Yam Bean,Bamboo,Yautia
67e017298a14755879d99da6,23.2,86.0,244,6.4,199,202.0,276,413,276,32.13,21.24,83.6,43.37,14.55,1631.6,Tomato,Indian Jujube (Ziziphus mauritiana),Salak,Spider Lily,Mussaenda,Calabaza
67e0172b8a14755879d99da7,23.2,86.3,266,6.4,176,173.0,232,414,232,31.4,21.09,83.56,46.03,14.29,1567.2,Chinese Yam,Calla Lily,Egusi Melon,Spider Lily,Soursop,Cluster Bean (Cyamopsis tetragonoloba - another variety)
67e0172d8a14755879d99da9,23.3,83.5,671,7.0,189,156.0,387,408,387,29.68,18.38,82.61,42.68,13.09,1414.5,Spaghetti Squash,Uapaca kirkiana (Sugarplum),Tepary Bean (Phaseolus acutifolius - another variety),Yam Bean (Pachyrhizus erosus - another variety),Ricebean,Sweet Potato
67e0172e8a14755879d99daa,23.3,85.0,696,6.4,182,276.0,278,368,278,29.56,19.12,82.19,42.91,15.93,1528.2,Curry Leaf,Black Gram (Vigna mungo - another variety),Paspalum scrobiculatum (Kodo Millet - another variety),Pistachio,Coffee,Bamboo
67e0172f8a14755879d99dab,23.3,84.9,716,6.5,192,288.0,274,361,274,29.47,18.94,82.53,42.71,16.08,1525.0,Jack Bean,Areca Nut,Cowpea,Mizuna,Yautia,Teak
67e017318a14755879d99dac,23.3,85.2,722,6.5,215,275.0,270,363,270,29.33,19.06,82.11,43.16,16.15,1548.7,Coriander,Turban Squash,Hazelnut,Areca Nut,Mesta,Papaya
67e017358a14755879d99dad,23.3,85.3,657,6.4,166,250.0,251,388,251,29.6,19.59,82.24,44.05,15.95,1545.2,Canarium ovatum (Pili Nut),Rose,Peach,Bamboo,Spiny Gourd,Cucumber (Cucumis sativus - another variety)
67e017368a14755879d99dae,23.3,85.5,602,6.4,198,247.0,260,396,260,29.94,19.65,81.59,43.75,15.49,1630.3,Emilia,Mizuna,Horse Gram,Jute (Corchorus capsularis - another variety),African Yam Bean,Yam
67e017388a14755879d99db1,23.3,85.4,626,6.4,194,223.0,253,397,253,29.71,19.49,82.38,44.2,15.58,1531.1,Turban Squash,Rye,Roselle,Canna Lily (Canna indica - another variety),Gnetum africanum (Eru/Afang),Eucalyptus
67e0173b8a14755879d99db6,23.3,85.7,259,6.5,264,287.0,286,398,286,31.88,20.73,83.84,43.94,13.51,1901.2,Magnolia champaca (Champak),Langsat,Ube,Mussaenda,Arrowhead,Canna Lily (Canna indica - another variety)
67e0173c8a14755879d99db7,23.3,86.0,529,6.2,230,304.0,285,393,285,29.8,19.86,82.92,46.09,14.09,1836.4,Oats,Moong,Teak,Bamboo,Celosia argentea (Lagos spinach - another variety),Mango
67e0173e8a14755879d99db9,23.3,86.1,355,6.3,210,296.0,254,382,254,30.95,21.01,83.06,46.39,14.09,1836.4,Barringtonia procera (Cutnut),Summer Savory,Buttercup Squash,Water Spinach,Safou,Baccaurea motleyana (Rambai)
67e0173e8a14755879d99dba,23.3,85.6,385,6.5,215,294.0,247,392,247,31.02,20.82,80.81,44.14,14.73,1799.5,Polygonum minus (Kesum),Plantain,Pulasan,Persicaria odorata (Vietnamese Coriander),Cinnamon,Bacuri
67e0174c8a14755879d99dbf,23.3,86.5,228,6.3,159,161.0,222,419,222,31.52,21.34,85.25,46.51,14.72,1609.8,Sunflower,Dolichos Bean (Lablab purpureus - another variety),Dates,Marama Bean,Breadfruit,Hubbard Squash
67e017508a14755879d99dc3,23.4,83.8,862,6.7,254,252.0,367,399,367,28.11,17.61,84.63,44.84,13.25,1414.0,Yautia,Dolichos Bean (Lablab purpureus - another variety),Kangni (Setaria italica - another variety),Moth Bean,Cluster Bean (Cyamopsis tetragonoloba - another variety),Curry Leaf (Murraya koenigii - another variety)
67e017588a14755879d99dc7,23.4,84.2,800,6.1,251,384.0,369,394,369,28.67,17.97,83.85,44.8,13.3,1394.4,Spelt,Muskmelon,Sawa,Moong,Malabar Spinach,Soybean
67e017598a14755879d99dc8,23.4,83.5,607,7.1,199,204.0,355,406,355,29.82,18.74,83.9,43.41,13.38,1405.8,Jack Bean,Amaranth,Peas,Crossandra,Mangosteen,Imbe
67e0175c8a14755879d99dc9,23.4,84.1,647,6.8,173,193.0,358,398,358,29.78,18.48,85.02,44.74,13.49,1411.7,Jute,Tigernut,Indian Mustard (Brassica juncea - another variety),Chayote Squash,Macadamia Nut,Black Gram (Vigna mungo - another variety)
67e017608a14755879d99dca,23.4,84.3,859,6.6,219,333.0,352,371,352,28.51,18.15,83.19,44.85,13.01,1479.0,Hyacinth Bean (Lablab purpureus - another variety),Rivea,Sandalwood,Soursop,Chayote Squash,Telfairia occidentalis (Fluted Pumpkin)
67e017618a14755879d99dcb,23.4,84.6,650,6.6,192,255.0,314,398,314,29.69,18.51,84.18,44.03,14.17,1569.6,Moth Bean,Sesame,Polygonum minus (Kesum),Malabar Spinach,African Yam Bean,Solanum macrocarpon (African Eggplant)
67e017618a14755879d99dcc,23.4,84.5,933,6.5,267,371.0,329,366,329,27.78,17.14,84.89,44.91,12.89,1495.0,Hazelnut,Sesame,Hemp,Orange,Soursop,Blackberry
67e017648a14755879d99dcd,23.4,84.4,841,6.7,206,242.0,354,391,354,28.43,17.79,84.95,45.11,12.89,1495.0,Long Pepper,Canna Lily (Canna indica - another variety),Stevia,Cluster Bean (Cyamopsis tetragonoloba - another variety),Dolichos Bean (Lablab purpureus - another variety),Gnetum africanum (Eru/Afang)
67e017688a14755879d99dcf,23.3,87.0,119,6.1,117,168.0,153,420,153,31.8,21.57,87.55,47.56,13.72,1679.6,Chayote Squash,Mangosteen (Garcinia mangostana - adaptability considerations),Safou,Taro,Canna Lily,Nutmeg
67e0176b8a14755879d99dd0,23.4,85.1,698,6.5,171,247.0,277,361,277,29.35,19.13,82.39,43.76,16.11,1532.6,Dragon Fruit,Cocoa,Custard Apple (Annona squamosa - another variety),Opo Squash,Sword Bean,Cassava
67e0176c8a14755879d99dd1,23.4,85.2,708,6.4,171,266.0,268,397,268,29.23,19.09,82.2,43.93,15.97,1485.2,Chinese Yam,Jute,Chrysophyllum albidum (African Star Apple),Ramphal (Annona reticulata),Fennel (Foeniculum vulgare - another variety),Job's Tears
67e0176e8a14755879d99dd2,23.4,84.7,638,6.7,161,244.0,304,402,304,29.96,18.53,83.82,42.52,14.85,1499.9,Chilli,Ginger (Zingiber officinale - another variety),Rivea,Black-eyed Pea (Vigna unguiculata - another variety),Curry Leaf,Eucalyptus
67e017748a14755879d99dd4,23.4,85.5,617,6.4,222,266.0,259,401,259,29.57,19.88,81.17,44.93,15.81,1683.1,Cucumber (Cucumis sativus - another variety),Rosemary,Sword Bean,Velvet Bean,Dolichos Bean (Lablab purpureus - another variety),Arecanut
67e0178a8a14755879d99dda,23.4,84.0,1036,6.6,197,189.0,398,389,398,27.17,17.7,81.7,44.86,14.27,1511.1,Rajma (Kidney Bean - another variety),Fenugreek,Fenugreek (Trigonella foenum-graecum - another variety),Mesta,Solanum macrocarpon (African Eggplant),Moong
67e017938a14755879d99de2,23.4,86.2,274,6.5,164,195.0,313,415,313,31.37,21.05,83.34,45.78,14.28,1625.9,Velvet Bean,Noni,Marjoram,Mesta,Lotus (Nelumbo nucifera),Burmese Grape
67e017998a14755879d99de3,23.4,86.8,144,6.3,137,171.0,222,407,222,31.86,21.38,87.14,46.68,13.8,1645.7,Mussaenda,Marjoram,Grapes,Hibiscus sabdariffa (Roselle - another variety),Piper sarmentosum (Wild Betel),Drumstick (Moringa oleifera - another variety)
67e017998a14755879d99de4,23.4,87.3,78,6.2,123,164.0,167,410,167,32.04,21.81,88.96,47.99,14.05,1811.4,Duku,Black Pepper,Okra,Baccaurea motleyana (Rambai),Uapaca kirkiana (Sugarplum),Pili Nut (Canarium ovatum - another variety)
67e0179d8a14755879d99de5,23.4,87.0,120,6.1,150,199.0,168,401,168,32.01,21.58,87.55,47.21,14.02,1705.6,Air Potato,Pili Nut (Canarium ovatum - another variety),Thyme,Drumstick (Moringa oleifera - another variety),Callaloo,Durian
67e017a28a14755879d99de7,23.4,87.5,65,6.1,132,175.0,136,344,136,32.06,21.77,90.22,48.31,13.95,1855.6,Callaloo,Cucumber,Chrysophyllum albidum (African Star Apple),Water Lily (Nymphaea),Canarium ovatum (Pili Nut),Tinda (Indian Squash)
67e017a48a14755879d99de8,23.3,86.9,124,6.3,142,164.0,196,420,196,31.86,21.61,87.45,47.56,13.72,1620.7,Tuberose (Polianthes tuberosa),Jackfruit,Fava Bean,Baccaurea motleyana (Rambai),Soursop,Dolichos Bean (Lablab purpureus - another variety)
67e017ac8a14755879d99de9,23.5,83.5,708,6.1,254,336.0,368,383,368,29.11,19.31,80.63,44.92,14.16,1510.0,Fava Bean,Ice Cream Bean (Inga edulis - another variety),Medinilla,Jute (Corchorus capsularis - another variety),Nutmeg,Ramphal (Annona reticulata)
67e017ad8a14755879d99dea,23.5,83.8,521,7.2,198,175.0,382,406,382,30.28,19.62,82.99,45.38,12.61,1428.4,Figs,Safou,Celery,Bamboo,Sunn Hemp,Tepary Bean
67e017ad8a14755879d99deb,23.5,83.9,552,6.7,239,271.0,367,398,367,29.99,19.93,81.33,45.95,12.97,1500.0,Guava,Urad,Mustard,Long Pepper,Ramphal (Annona reticulata),Gnetum africanum (Eru/Afang)
67e017b68a14755879d99dec,23.5,84.2,751,6.1,246,313.0,356,391,356,29.12,17.74,85.42,45.01,12.43,1457.8,Soybean,Bird of Paradise (Strelitzia),Mulberry,Soursop,Malabar Spinach,Uapaca kirkiana (Sugarplum)
67e017b68a14755879d99ded,23.5,84.3,573,6.4,213,266.0,372,396,372,29.97,18.59,85.48,45.2,12.43,1457.8,African Rice,Dill,Aonla,Chayote Squash,Telfairia occidentalis (Fluted Pumpkin),Maize
67e017be8a14755879d99def,23.5,83.7,588,7.0,232,312.0,382,401,382,29.73,19.07,82.96,45.23,12.61,1428.4,Pearl Millet,Spider Lily,Yam,Betel Nut,Salak,Maize
67e017c08a14755879d99df0,23.4,86.4,255,6.5,182,185.0,237,420,237,31.5,20.8,85.5,45.36,14.25,1723.9,Ash Gourd,Peach,Bambara Groundnut,Acorn Squash,Areca Nut,Turmeric
67e017c08a14755879d99df1,23.4,86.6,196,6.3,158,187.0,202,419,202,31.7,21.51,85.43,46.51,14.41,1726.4,Moth Bean,Bamboo,Chia,Safou,Egusi Melon,Arrowhead
67e017c38a14755879d99df2,23.4,87.2,122,6.1,102,163.0,121,399,121,31.84,21.7,88.16,47.87,14.45,1786.2,Finger Millet (Eleusine coracana - another variety),Pineapple,Kundru,Canna Lily (Canna indica - another variety),Calabaza,Turban Squash
67e017c48a14755879d99df3,23.4,87.4,56,6.1,126,167.0,163,380,163,32.22,21.82,89.59,47.6,13.73,1836.2,Passion Fruit,Hubbard Squash,Dragonfruit,Luffa Gourd,Solanum macrocarpon (African Eggplant),Uapaca kirkiana (Sugarplum)
67e017ca8a14755879d99df5,23.5,84.8,649,6.6,163,248.0,311,391,311,29.41,18.75,82.82,44.81,15.3,1523.0,Common Bean,Broomcorn,Soybean,Jack Bean,Uapaca kirkiana (Sugarplum),Monkey Jackfruit
67e017cb8a14755879d99df7,23.5,84.4,578,6.5,206,190.0,360,400,360,30.23,19.07,84.56,44.4,12.39,1489.7,Thyme,Cowpea,Cocoa,Spaghetti Squash,Jute,Turban Squash
67e017d08a14755879d99df9,23.5,83.6,1018,6.8,356,396.0,356,378,356,27.24,17.83,79.83,44.47,13.74,1590.1,Finger Millet,Triticale,Bell Pepper,Velvet Bean,Safou,Nutmeg
67e017d28a14755879d99dfb,23.5,84.5,765,6.6,226,310.0,372,400,372,28.7,18.91,82.43,45.4,14.06,1556.2,Sesame,Rosemary,Guar,Chili Pepper,Chinese Yam,Opo Squash
67e017d28a14755879d99dfe,23.5,85.2,671,6.5,204,282.0,256,402,256,29.39,19.58,80.43,44.15,16.27,1429.2,Winged Bean,Adzuki Bean,Acorn Squash,Soursop,Bird of Paradise (Strelitzia),Teak
67e017d68a14755879d99e02,23.5,85.1,672,6.5,161,263.0,261,368,261,29.33,19.66,80.23,44.19,16.53,1487.9,French Bean (Phaseolus vulgaris - adaptable),Chestnut,Arhar,Monkey Jackfruit,Spiny Gourd,Magnolia champaca (Champak)
67e017d78a14755879d99e03,23.5,85.3,659,6.5,201,283.0,272,399,272,29.46,19.5,80.92,44.19,15.75,1531.9,Winged Bean,Dolichos Bean (Lablab purpureus - another variety),Kidney Bean,Tatsoi,Tigernut,Spiny Gourd
67e017da8a14755879d99e04,23.4,86.9,141,6.1,128,168.0,197,407,197,31.68,21.25,87.78,47.5,13.65,1630.6,Betel Nut,Corchorus olitorius (Jute Mallow - another variety),Mango (Mangifera indica - another variety),Job's Tears,Arecanut,Areca Nut
67e017dc8a14755879d99e06,23.5,85.9,434,6.4,250,351.0,321,373,321,30.33,20.0,84.31,45.6,14.89,1689.6,Snake Gourd,Calla Lily,Ground Bean,Eucalyptus,Star Fruit,Ricebean
67e017dc8a14755879d99e07,23.5,85.0,675,6.5,187,255.0,263,379,263,29.27,19.39,80.92,44.73,16.43,1495.1,Malabar Spinach,Fennel (Foeniculum vulgare - another variety),Sweet Potato,Bamboo,Velvet Bean,Cinnamon
67e017e28a14755879d99e0d,23.5,85.5,671,6.5,222,319.0,252,401,252,29.22,19.66,80.24,44.88,15.32,1749.8,Peach,Pear,Apple,Pili Nut (Canarium ovatum - another variety),Kenaf (Hibiscus cannabinus - another variety),Vetiver
67e017e28a14755879d99e0e,23.5,85.7,355,6.4,151,172.0,311,407,311,31.04,20.12,85.18,44.81,14.29,1711.1,Hubbard Squash,Canna Lily (Canna indica - another variety),Langsat (Lansium domesticum - another variety),Langsat (Lansium domesticum - another variety),Tigernut,Snake Gourd (Trichosanthes cucumerina - another variety)
67e017e58a14755879d99e10,23.5,86.3,200,6.5,153,188.0,281,412,281,31.84,20.95,85.33,44.76,14.38,1750.6,Olive,Green Gram (Vigna radiata - another variety),Teak,Hibiscus sabdariffa (Roselle - another variety),Long Pepper,Turban Squash
67e017e88a14755879d99e11,23.5,86.9,162,6.3,186,178.0,180,396,180,31.69,21.59,86.46,47.28,14.29,1532.5,Kangni (Setaria italica - another variety),Sponge Gourd (Luffa aegyptiaca),Cocoa,Piper sarmentosum (Wild Betel),Eucalyptus,Spiny Gourd
67e017e98a14755879d99e13,23.5,86.0,355,6.3,187,213.0,324,411,324,31.04,20.64,83.38,45.17,14.85,1661.0,Paspalum scrobiculatum (Kodo Millet - another variety),Agathi Keerai (Sesbania grandiflora),Hausa Groundnut,Pepper,Dacryodes edulis (Safou),Breadfruit
67e017ea8a14755879d99e14,23.5,87.4,72,6.1,130,193.0,146,405,146,31.98,21.69,88.91,48.39,13.27,1743.5,Parwal (Pointed Gourd - another variety),Chinese Yam,Mangosteen (Garcinia mangostana - adaptability considerations),Bouea macrophylla (Gandaria/Plum Mango),Canna Lily,Dolichos Bean (Lablab purpureus - another variety)
67e017eb8a14755879d99e16,23.5,87.1,94,6.4,119,156.0,147,393,147,32.13,21.77,87.32,47.04,13.83,1720.5,Mizuna,Cassava,Acorn Squash,Monkey Jackfruit,Mizuna,Long Pepper
67e017f08a14755879d99e17,23.6,83.7,496,7.0,201,191.0,392,410,392,30.42,19.2,82.46,43.92,12.59,1419.5,Pear,Piper sarmentosum (Wild Betel),Grape,Marjoram,Jenipapo,Arhar
67e017f08a14755879d99e18,23.5,87.0,113,6.3,130,162.0,167,396,167,32.0,21.68,86.91,46.98,14.18,1607.2,Star Fruit,Alpinia purpurata (Red Ginger),Pineapple,Ice Cream Bean (Inga edulis - another variety),Job's Tears,Winged Bean
67e017fe8a14755879d99e22,23.6,84.5,652,6.6,238,360.0,351,376,351,28.77,18.99,81.04,45.4,13.89,1559.5,Horse Gram,Potato,Jasmine (Jasminum sambac),Malabar Spinach,Acorn Squash,Papaya
67e017ff8a14755879d99e25,23.6,84.0,516,6.2,258,392.0,352,386,352,30.39,19.42,83.02,44.29,12.57,1610.7,Tatsoi,Chilli,Coconut,Telfairia occidentalis (Fluted Pumpkin),Soursop,Durian
67e018028a14755879d99e29,23.6,84.4,632,6.7,231,347.0,369,371,369,30.32,19.02,84.64,44.08,12.64,1619.7,Turmeric,Spelt,Mangosteen,Celosia argentea (Lagos spinach - another variety),Areca Nut,Acorn Squash
67e018068a14755879d99e2d,23.6,85.1,580,6.6,169,259.0,321,395,321,29.86,20.09,79.81,44.19,16.1,1484.5,Polygonum minus (Kesum),Tapioca,Blackberry,Long Pepper,Yautia,Cluster Bean (Cyamopsis tetragonoloba - another variety)
67e0180c8a14755879d99e32,23.6,85.3,405,6.5,217,496.0,368,389,368,30.98,20.42,81.93,43.86,14.67,1560.2,Tatsoi,Almond,Sesame,Durian,Clove,Canna Lily (Canna indica - another variety)
67e0180e8a14755879d99e35,23.6,86.2,205,6.7,152,181.0,310,413,310,31.88,21.03,84.76,44.48,14.15,1688.0,Jenipapo,Star Anise,Yam Bean (Pachyrhizus erosus - another variety),Valor Papdi (Luffa acutangula),Cashew,Taro
67e0180e8a14755879d99e37,23.6,86.5,171,6.5,168,196.0,266,398,266,32.27,21.25,85.35,44.21,13.94,1683.4,Urad,Hubbard Squash,Okinawan Sweet Potato,Averrhoa bilimbi (Bilimbi/Cucumber Tree),Baccaurea motleyana (Rambai),Cupua̤u
